Site;Habitat;Substrate;Station;Date;Time;Depth;Sampling_depth;Latitude;Longitude;Motu;Project;best_identity_database;Assignement_Level;Scientific_Name;mean_pcr_count_reads;SR
GrandLagonNord;Pelagic;None;SM01211_80;20/08/2020;11:45;1240;80;-19.49258002;163.190408;Motu485;Seamount;1;species;Mobula formosana;38.5;1
GrandLagonNord;Pelagic;None;SM01211_80;20/08/2020;11:45;1240;80;-19.49258002;163.190408;Motu370;Seamount;1;species;Scarus niger;405.166666666667;1
GrandLagonNord;Pelagic;None;SM01211_80;20/08/2020;11:45;1240;80;-19.49258002;163.190408;Motu190;Seamount;1;species;Seriola rivoliana;4.75;1
GrandLagonNord;Pelagic;None;SM01211_80;20/08/2020;11:45;1240;80;-19.49258002;163.190408;Motu367;Seamount;1;species;Scarus ghobban;614.75;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu225;Seamount;0.90625;genus;Lethrinus;11187.375;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu552;Seamount;0.983870967742;genus;Hoplolatilus;1.29166666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu421;Seamount;1;species;Emmelichthys struhsakeri;1.45833333333333;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu186;Seamount;0.921875;genus;Lutjanus;9842.29166666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu330;Seamount;0.953125;genus;Oxycheilinus;17770.4166666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu109;Seamount;0.892307692308;family;Gobiidae;617.916666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu487;Seamount;1;species;Mobula thurstoni;22246.1666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu486;Seamount;0.967213114754;genus;Mobula;30.1666666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu478;Seamount;0.967213114754;genus;Mobula;2.83333333333333;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu258;Seamount;0.825396825397;order;Perciformes;1;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu329;Seamount;0.952380952381;genus;Pseudocoris;878.354166666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu470;Seamount;0.907692307692;genus;Scomberomorus;1.25;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu368;Seamount;1;species;Scarus schlegeli;65.25;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu412;Seamount;0.953125;genus;Naso;21.5833333333333;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu384;Seamount;0.983870967742;genus;Centropyge;1987.75;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu444;Seamount;1;species;Diaphus chrysorhynchus;137;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu369;Seamount;0.967741935484;genus;Scarus;16592.9166666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu410;Seamount;0.938461538462;genus;Naso;14779.6666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu228;Seamount;1;species;Triphoturus nigrescens;7515.41666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu376;Seamount;0.938461538462;genus;Scomberomorus;3223.80555555556;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu203;Seamount;0.984126984127;genus;Naso;1.16666666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu096;Seamount;0.968253968254;genus;Benthosema;793.666666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu403;Seamount;0.921875;genus;Caesio;658.125;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu205;Seamount;1;species;Lutjanus russellii;5.04166666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu207;Seamount;1;species;Lutjanus viridis;5747.16666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu241;Seamount;0.934426229508;genus;Myctophum;89.4166666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu288;Seamount;0.805970149254;order;Mugiliformes;1261.5;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu058;Seamount;0.903225806452;genus;Diaphus;6.5;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu246;Seamount;1;species;Ostorhinchus apogonoides;621.25;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu227;Seamount;0.833333333333;order;Blenniiformes;4.33333333333333;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu260;Seamount;0.859375;family;Myctophidae;8917.66666666667;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu206;Seamount;0.968253968254;genus;Lutjanus;6.08333333333333;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu074;Seamount;1;species;Pentaceros japonicus;82;1
GrandLagonNord;DeepSlope;Slope;SM01207;19/08/2020;;107;100;-19.41130104;163.190635;Motu057;Seamount;0.903225806452;genus;Diaphus;1324.41666666667;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu501;Seamount;0.890625;family;Lutjanidae;0.916666666666667;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu232;Seamount;0.983870967742;genus;Nannobrachium;219.402777777778;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu037;Seamount;0.950819672131;genus;Tylosurus;32.75;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu376;Seamount;0.938461538462;genus;Scomberomorus;54.7777777777778;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu409;Seamount;0.984375;genus;Seriola;7.75;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu250;Seamount;0.822580645161;order;Perciformes;47.0833333333333;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu208;Seamount;0.984126984127;genus;Lutjanus;17.6666666666667;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu212;Seamount;0.983870967742;genus;Thunnus;31.5166666666667;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu186;Seamount;0.921875;genus;Lutjanus;132.25;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu381;Seamount;0.954545454545;genus;Lethrinus;58.1666666666667;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu098;Seamount;0.857142857143;family;Stomiidae;15.4166666666667;1
GrandLagonNord;Pelagic;None;SM01211_500;20/08/2020;10:10;1240;500;-19.49521998;163.191826;Motu119;Seamount;1;species;Nealotus tripes;37.5;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu538;Seamount;1;species;Beryx splendens;1003.86111111111;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu438;Seamount;0.8;order;Kurtiformes;5.41666666666667;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu074;Seamount;1;species;Pentaceros japonicus;6787.83333333333;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu494;Seamount;0.967741935484;genus;Centrophorus;321.5;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu540;Seamount;0.920634920635;genus;Beryx;3058.83333333333;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu005;Seamount;0.968253968254;genus;Beryx;2;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu316;Seamount;0.920634920635;genus;Diaphus;79133.4166666667;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu283;Seamount;0.846153846154;order;Labriformes;1;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu315;Seamount;0.904761904762;genus;Lampadena;8.5;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu506;Seamount;0.983870967742;genus;Gymnothorax;4.83333333333333;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu145;Seamount;1;species;Gymnosarda unicolor;2.25;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu378;Seamount;1;species;Xiphias gladius;20066.75;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu321;Seamount;1;species;Pseudopentaceros richardsoni;1495.5;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu080;Seamount;0.954545454545;genus;Sargocentron;2.33333333333333;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu157;Seamount;0.846153846154;order;Scombriformes;1813.08333333333;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu076;Seamount;0.854838709677;family;Banjosidae;20.75;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu541;Seamount;1;species;Beryx decadactylus;12.6666666666667;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu130;Seamount;0.952380952381;genus;Notoscopelus;3.16666666666667;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu045;Seamount;1;species;Notoscopelus caudispinosus;261.458333333333;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu039;Seamount;0.826086956522;class;Actinopteri;10725.25;1
Eponge;Summit500;Seamount;SM00801;11/08/2020;;530;525;-24.91262002;168.359085;Motu040;Seamount;0.850746268657;family;Pomacentridae;1.16666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu538;Seamount;1;species;Beryx splendens;14025.6666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu133;Seamount;0.861538461538;family;Zoarcidae;24327.6666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu032;Seamount;0.80303030303;order;Mugiliformes;2.16666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu283;Seamount;0.846153846154;order;Labriformes;3;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu351;Seamount;0.833333333333;order;Aulopiformes;1.41666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu005;Seamount;0.968253968254;genus;Beryx;22.4861111111111;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu561;Seamount;0.969230769231;genus;Beryx;3.55555555555556;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu421;Seamount;1;species;Emmelichthys struhsakeri;1.08333333333333;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu313;Seamount;0.920634920635;genus;Diaphus;99760.5;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu309;Seamount;0.890625;family;Mullidae;4.25;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu257;Seamount;0.830769230769;class;Actinopteri;4.77777777777778;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu349;Seamount;0.873015873016;family;Labridae;2.5;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu343;Seamount;1;species;Parupeneus multifasciatus;4.91666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu305;Seamount;0.984126984127;genus;Mulloidichthys;0.916666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu184;Seamount;0.953846153846;genus;Seriolella;23.1666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu308;Seamount;0.90625;genus;Parupeneus;2.16666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu350;Seamount;0.828125;order;Gobiiformes;7.41666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu438;Seamount;0.8;order;Kurtiformes;5.44444444444444;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu324;Seamount;1;species;Chaetodon kleinii;3.83333333333333;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu074;Seamount;1;species;Pentaceros japonicus;4423.70833333333;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu391;Seamount;0.833333333333;order;Centrarchiformes;1.66666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu104;Seamount;0.85;family;Synodontidae;1.83333333333333;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu095;Seamount;0.84375;order;Zeiformes;852.083333333333;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu552;Seamount;0.983870967742;genus;Hoplolatilus;1.58333333333333;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu044;Seamount;0.90625;genus;Myripristis;1.41666666666667;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu412;Seamount;0.953125;genus;Naso;1.08333333333333;1
Eponge;Summit500;Seamount;SM00809;11/08/2020;;542;537;-24.89011201;168.362222;Motu311;Seamount;0.936507936508;genus;Diaphus;1080.5;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu134;Seamount;0.838709677419;order;Myctophiformes;19.9166666666667;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu106;Seamount;0.870967741935;family;Myctophidae;1;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu421;Seamount;1;species;Emmelichthys struhsakeri;0.958333333333333;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu313;Seamount;0.920634920635;genus;Diaphus;33882.9166666667;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu133;Seamount;0.861538461538;family;Zoarcidae;18509.8333333333;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu311;Seamount;0.936507936508;genus;Diaphus;69755.5833333333;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu074;Seamount;1;species;Pentaceros japonicus;12578.25;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu518;Seamount;0.873015873016;family;Chlopsidae;4280.83333333333;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu005;Seamount;0.968253968254;genus;Beryx;14.8333333333333;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu538;Seamount;1;species;Beryx splendens;13180.75;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu537;Seamount;0.936507936508;genus;Pentaceros;1;1
Eponge;Summit500;Seamount;SM00804;11/08/2020;;545;541;-24.92713203;168.368084;Motu561;Seamount;0.969230769231;genus;Beryx;2;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu222;Seamount;1;species;Auxis rochei;1;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu005;Seamount;0.968253968254;genus;Beryx;23.5;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu365;Seamount;0.80303030303;order;Gobiiformes;1.25;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu074;Seamount;1;species;Pentaceros japonicus;16980.3166666667;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu138;Seamount;0.890625;family;Myctophidae;2.25;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu381;Seamount;0.954545454545;genus;Lethrinus;1.83333333333333;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu142;Seamount;0.859375;family;Myctophidae;1.16666666666667;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu075;Seamount;0.935483870968;genus;Pentaceros;2.25;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu421;Seamount;1;species;Emmelichthys struhsakeri;1.75;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu212;Seamount;0.983870967742;genus;Thunnus;4093.25;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu186;Seamount;0.921875;genus;Lutjanus;1;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu538;Seamount;1;species;Beryx splendens;15119.5833333333;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu561;Seamount;0.969230769231;genus;Beryx;5.41666666666667;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu321;Seamount;1;species;Pseudopentaceros richardsoni;1608.5;1
Eponge;Summit500;Seamount;SM00803;11/08/2020;;536;530;-24.93937396;168.358699;Motu102;Seamount;1;species;Diplospinus multistriatus;0.916666666666667;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu225;Seamount;0.90625;genus;Lethrinus;99.6666666666667;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu130;Seamount;0.952380952381;genus;Notoscopelus;3.33333333333333;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu138;Seamount;0.890625;family;Myctophidae;5.05555555555556;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu493;Seamount;1;species;Squalus montalbani;14.25;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu045;Seamount;1;species;Notoscopelus caudispinosus;298;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu464;Seamount;0.815384615385;order;Myctophiformes;725.833333333333;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu212;Seamount;0.983870967742;genus;Thunnus;375.5;1
Eponge;Pelagic;None;SM00811_80;12/08/2020;08:07;1229;80;-24.90679904;168.336128;Motu190;Seamount;1;species;Seriola rivoliana;6.16666666666667;1
Eponge;Pelagic;None;SM00811_20;12/08/2020;08:07;1234;20;-24.90679904;168.336128;Motu045;Seamount;1;species;Notoscopelus caudispinosus;4.25;1
Eponge;Pelagic;None;SM00811_20;12/08/2020;08:07;1234;20;-24.90679904;168.336128;Motu493;Seamount;1;species;Squalus montalbani;171.833333333333;1
Eponge;Pelagic;None;SM00811_20;12/08/2020;08:07;1234;20;-24.90679904;168.336128;Motu036;Seamount;0.828125;order;Gobiiformes;149.916666666667;1
Eponge;Pelagic;None;SM00811_20;12/08/2020;08:07;1234;20;-24.90679904;168.336128;Motu232;Seamount;0.983870967742;genus;Nannobrachium;290.583333333333;1
Eponge;Pelagic;None;SM00811_20;12/08/2020;08:07;1234;20;-24.90679904;168.336128;Motu464;Seamount;0.815384615385;order;Myctophiformes;10.5833333333333;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu349;Seamount;0.873015873016;family;Labridae;1.125;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu078;Seamount;1;species;Epinephelus fuscoguttatus;1.69444444444444;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu391;Seamount;0.833333333333;order;Centrarchiformes;1.5;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu511;Seamount;0.921875;genus;Chilorhinus;2282.91666666667;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu309;Seamount;0.890625;family;Mullidae;1;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu144;Seamount;0.921875;genus;Bolinichthys;1944.75;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu225;Seamount;0.90625;genus;Lethrinus;7.16666666666667;1
Crypthelia;Summit250;Seamount;SM00910;10/08/2020;;201;204;-23.31088501;168.255161;Motu412;Seamount;0.953125;genus;Naso;1.83333333333333;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu133;Seamount;0.861538461538;family;Zoarcidae;34.1666666666667;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu190;Seamount;1;species;Seriola rivoliana;42.5416666666667;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu062;Seamount;0.920634920635;genus;Diaphus;72.25;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu036;Seamount;0.828125;order;Gobiiformes;96.0277777777778;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu156;Seamount;0.875;family;Myctophidae;2.08333333333333;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu064;Seamount;0.984375;genus;Diogenichthys;15;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu225;Seamount;0.90625;genus;Lethrinus;37.3333333333333;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu493;Seamount;1;species;Squalus montalbani;43.3333333333333;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu086;Seamount;0.8125;class;Actinopteri;9.91666666666667;1
Eponge;Pelagic;None;SM00811_250;12/08/2020;06:32;1256;250;-24.90718704;168.336693;Motu316;Seamount;0.920634920635;genus;Diaphus;40;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu538;Seamount;1;species;Beryx splendens;28528.7;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu212;Seamount;0.983870967742;genus;Thunnus;241.166666666667;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu005;Seamount;0.968253968254;genus;Beryx;196.333333333333;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu230;Seamount;0.890625;family;Bathylagidae;19468.3333333333;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu229;Seamount;0.887096774194;family;Bathylagidae;1.33333333333333;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu561;Seamount;0.969230769231;genus;Beryx;8.80555555555556;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu313;Seamount;0.920634920635;genus;Diaphus;7310.58333333333;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu438;Seamount;0.8;order;Kurtiformes;3.91666666666667;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu246;Seamount;1;species;Ostorhinchus apogonoides;2.66666666666667;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu279;Seamount;0.920634920635;genus;Callogobius;1.33333333333333;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu349;Seamount;0.873015873016;family;Labridae;1.75;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu319;Seamount;0.904761904762;genus;Diaphus;9.25;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu102;Seamount;1;species;Diplospinus multistriatus;54.75;1
Eponge;Summit500;Seamount;SM00807;11/08/2020;;570;565;-24.893072;168.371279;Motu095;Seamount;0.84375;order;Zeiformes;52;1
Crypthelia;Summit250;Seamount;SM00906;10/08/2020;;215;209;-23.31247103;168.247468;Motu153;Seamount;0.890625;family;Myctophidae;0.916666666666667;1
Crypthelia;Summit250;Seamount;SM00906;10/08/2020;;215;209;-23.31247103;168.247468;Motu403;Seamount;0.921875;genus;Caesio;4.58333333333333;1
Crypthelia;Summit250;Seamount;SM00906;10/08/2020;;215;209;-23.31247103;168.247468;Motu295;Seamount;0.8125;order;Labriformes;2.08333333333333;1
